sim,method,seconds
230,MAH,0.14800000000104774
230,GEN,117.30500000000029
231,CEM,0.07200000000011642
231,PSC,0.0819999999985157
231,MAH,0.147000000000844
231,GEN,148.95500000000175
232,CEM,0.07300000000032014
232,PSC,0.08200000000215368
232,MAH,0.147000000000844
232,GEN,111.62600000000384
233,CEM,0.07299999999668216
233,PSC,0.08100000000194996
233,MAH,0.14600000000064028
233,GEN,123.13400000000183
234,CEM,0.07200000000011642
234,PSC,0.08299999999871943
234,MAH,0.14800000000104774
234,GEN,97.6830000000009
235,CEM,0.07200000000011642
235,PSC,0.08200000000215368
235,MAH,0.147000000000844
235,GEN,164.92199999999866
236,CEM,0.07200000000011642
236,PSC,0.0819999999985157
236,MAH,0.14800000000104774
236,GEN,150.11000000000058
237,CEM,0.07200000000011642
237,PSC,0.08200000000215368
237,MAH,0.14799999999740976
237,GEN,125.88999999999578
238,CEM,0.07200000000011642
